央视,#genre#
CETV-1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001063/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV-2,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001064/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV-3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV-4,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001308/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

央卫备用V4,#genre#
CCTV-1,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV1
CCTV-2,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV2
CCTV-3,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV3
CCTV-4,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV4
CCTV-5,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV5
CCTV5+,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV5p
CCTV-6,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV6
CCTV-7,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV7
CCTV-8,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV8
CCTV-9,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV9
CCTV-10,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV10
CCTV-11,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV11
CCTV-12,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV12
CCTV-13,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV13
CCTV-14,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV14
CCTV-15,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV15
CCTV-16,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV16
CCTV-17,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=CCTV17
北京卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=bjws
北京新闻,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1276
北京财经,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1090
北京文艺,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1045
北京科教,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1182
北京影视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1417
北京生活,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1229
湖南卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hunanws
浙江卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=zjws
江苏卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=jsws
河北卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hebeiws
东方卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=dfws
广东卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=gdws
天津卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=tjws
淘电影,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1644
东南卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=dnws
卡酷少儿,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1558
陕西卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=shxws
山东卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=sdws
黑龙江卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hljws
安徽卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=ahws
辽宁卫视,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=lnws
家庭影院,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1600
